Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
48,1,1,-1.0,0,60.0,10852674,0.887905,0.0,1,-1.0,11,36.70367100000001,SAT,,7.028,
49,21,1,1.0E9,0,60.0,3716135,0.0,0.0,-1,1.0E9,11,36.70367100000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.021,
50,1,1,-0.9333333333333333,0,60.0,6329738,0.915986,0.0,1,-0.9333333333333333,11,37.619657000000004,SAT,,7.373,
51,22,1,-0.7333333333333333,0,60.0,5233533,1.02073,0.0,1,-0.7333333333333333,11,38.640387000000004,SAT,,7.205,
52,1,1,-0.9,0,60.0,14159413,0.87995,0.0,1,-0.9,12,39.520337000000005,SAT,,7.062,
53,23,1,1.0E9,0,60.0,9924393,0.0,0.0,-1,1.0E9,12,39.520337000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.057,
54,1,1,-0.9666666666666667,0,60.0,1798869,0.893107,0.0,1,-0.9666666666666667,12,40.413444000000005,SAT,,7.094,
55,24,1,1.0E9,0,60.0,14159413,0.0,0.0,-1,1.0E9,12,40.413444000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.091,
56,1,1,-0.9,0,60.0,12682523,0.902167,0.0,1,-0.9,13,41.315611000000004,SAT,,7.222,
57,25,1,-0.9333333333333333,0,60.0,256906,1.09622,0.0,1,-0.9333333333333333,13,42.41183100000001,SAT,,7.335,
58,1,1,-0.9666666666666667,0,60.0,15242026,0.915089,0.0,1,-0.9666666666666667,13,43.32692000000001,SAT,,7.123,
59,26,1,1.0E9,0,60.0,2302011,0.0,0.0,-1,1.0E9,13,43.32692000000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.218,
60,1,1,-0.9,0,60.0,6637068,0.913587,0.0,1,-0.9,14,44.24050700000001,SAT,,7.145,
61,27,1,-0.9666666666666667,0,60.0,3379005,1.13799,0.0,1,-0.9666666666666667,14,45.37849700000001,SAT,,7.348,
62,27,1,-0.9666666666666667,0,60.0,7124830,1.12965,0.0,1,-0.9666666666666667,14,46.50814700000001,SAT,,7.34,
63,27,1,-0.9666666666666667,0,60.0,5920224,1.15175,0.0,1,-0.9666666666666667,14,47.65989700000001,SAT,,7.354,
64,27,1,-0.9333333333333333,0,60.0,6329738,1.18718,0.0,1,-0.9333333333333333,14,48.847077000000006,SAT,,7.441,
65,27,1,-1.0,0,60.0,256906,1.1652,0.0,1,-1.0,14,50.012277000000005,SAT,,7.407,
66,27,1,-0.9666666666666667,0,60.0,2936525,1.16722,0.0,1,-0.9666666666666667,14,51.179497000000005,SAT,,7.393,
67,27,1,-0.9666666666666667,0,60.0,1481654,1.16334,0.0,1,-0.9666666666666667,14,52.342837,SAT,,7.445,
68,27,1,-0.9333333333333333,0,60.0,12256315,1.13813,0.0,1,-0.9333333333333333,14,53.480967,SAT,,7.398,
69,27,1,-0.9,0,60.0,12682523,1.12791,0.0,1,-0.9,14,54.608877,SAT,,7.275,
70,27,1,-0.9666666666666667,0,60.0,509277,1.09597,0.0,1,-0.9666666666666667,14,55.704847,SAT,,7.251,
71,27,1,-0.9333333333333333,0,60.0,15527788,1.08802,0.0,1,-0.9333333333333333,14,56.792867,SAT,,7.251,
72,27,1,-0.9333333333333333,0,60.0,12825804,1.08649,0.0,1,-0.9333333333333333,14,57.879357,SAT,,7.259,
73,27,1,-1.0,0,60.0,647467,1.07508,0.0,1,-1.0,14,58.954437,SAT,,7.14,
74,27,1,-0.9666666666666667,0,60.0,15242026,1.09676,0.0,1,-0.9666666666666667,14,60.051197,SAT,,7.24,
75,27,1,-0.9333333333333333,0,60.0,16083175,1.08665,0.0,1,-0.9333333333333333,14,61.137847,SAT,,7.266,
76,27,1,-1.0,0,60.0,3716135,1.10124,0.0,1,-1.0,14,62.239087,SAT,,7.285,
77,27,1,-0.9666666666666667,0,60.0,9924393,1.0943,0.0,1,-0.9666666666666667,14,63.333386999999995,SAT,,7.279,
78,27,1,-0.9,0,60.0,5233533,1.08244,0.0,1,-0.9,14,64.415827,SAT,,7.312,
79,27,1,-1.0,0,60.0,10852674,1.06163,0.0,1,-1.0,14,65.47745699999999,SAT,,7.215,
80,27,1,-1.0,0,60.0,1067877,1.07418,0.0,1,-1.0,14,66.55163699999999,SAT,,7.214,
81,27,1,-0.9,0,60.0,14159413,1.10453,0.0,1,-0.9,14,67.65616699999998,SAT,,7.341,
