Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
23,11,1,1.0E9,0,60.0,14919682,0.0,0.0,-1,1.0E9,5,17.285471,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.096,
24,1,1,-0.9333333333333333,0,60.0,12290037,0.860548,0.0,1,-0.9333333333333333,6,18.146019000000003,SAT,,7.213,
25,12,1,1.0E9,0,60.0,3418417,0.0,0.0,-1,1.0E9,6,18.146019000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.363,
26,1,1,-0.8666666666666667,0,60.0,7749153,0.912572,0.0,1,-0.8666666666666667,6,19.058591000000003,SAT,,7.213,
27,13,1,1.0E9,0,60.0,14919682,0.0,0.0,-1,1.0E9,6,19.058591000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.337,
28,1,1,-0.9666666666666667,0,60.0,9781695,0.91708,0.0,1,-0.9666666666666667,7,19.975671000000002,SAT,,7.241,
29,14,1,-0.26666666666666666,0,60.0,3676377,1.02793,0.0,1,-0.26666666666666666,7,21.003601000000003,SAT,,7.399,
30,1,1,-1.0,0,60.0,15899189,0.92318,0.0,1,-1.0,7,21.926781000000002,SAT,,7.375,
31,15,1,-0.7333333333333333,0,60.0,16037230,1.19861,0.0,1,-0.7333333333333333,7,23.125391,SAT,,7.617,
32,1,1,-1.0,0,60.0,10934415,0.907328,0.0,1,-1.0,8,24.032719,SAT,,7.309,
33,16,1,-0.2,0,60.0,15601281,1.05862,0.0,1,-0.2,8,25.091339,SAT,,7.464,
34,1,1,-1.0,0,60.0,13093313,0.92023,0.0,1,-1.0,8,26.011569,SAT,,7.334,
35,17,1,1.0E9,0,60.0,10078563,0.0,0.0,-1,1.0E9,8,26.011569,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.35,
36,1,1,-0.9333333333333333,0,60.0,5413072,0.940784,0.0,1,-0.9333333333333333,9,26.952353000000002,SAT,,7.379,
37,18,1,-0.23333333333333334,0,60.0,16037230,1.00518,0.0,1,-0.23333333333333334,9,27.957533,SAT,,7.299,
38,1,1,-0.9666666666666667,0,60.0,4159571,0.943817,0.0,1,-0.9666666666666667,9,28.90135,SAT,,7.276,
39,19,1,1.0E9,0,60.0,6079604,0.0,0.0,-1,1.0E9,9,28.90135,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.211,
40,1,1,-0.9666666666666667,0,60.0,5459194,0.965357,0.0,1,-0.9666666666666667,10,29.866707,SAT,,7.239,
41,20,1,1.0E9,0,60.0,5459194,0.0,0.0,-1,1.0E9,10,29.866707,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.127,
42,1,1,-0.9666666666666667,0,60.0,6553863,0.906909,0.0,1,-0.9666666666666667,10,30.773616,SAT,,7.098,
43,21,1,1.0E9,0,60.0,5440803,0.0,0.0,-1,1.0E9,10,30.773616,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.002,
44,1,1,-0.9,0,60.0,12034353,0.875943,0.0,1,-0.9,11,31.649559,SAT,,7.03,
45,22,1,1.0E9,0,60.0,10934415,0.0,0.0,-1,1.0E9,11,31.649559,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.141,
46,1,1,-0.9333333333333333,0,60.0,15447624,0.887143,0.0,1,-0.9333333333333333,11,32.536702,SAT,,6.985,
47,23,1,1.0E9,0,60.0,13782592,0.0,0.0,-1,1.0E9,11,32.536702,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.984,
48,1,1,-0.9666666666666667,0,60.0,13975508,0.877715,0.0,1,-0.9666666666666667,12,33.414417,SAT,,7.018,
49,24,1,-0.2,0,60.0,14919682,1.09152,0.0,1,-0.2,12,34.505937,SAT,,7.225,
50,1,1,-0.8666666666666667,0,60.0,1839703,0.860058,0.0,1,-0.8666666666666667,12,35.365995000000005,SAT,,7.122,
51,25,1,1.0E9,0,60.0,15601281,0.0,0.0,-1,1.0E9,12,35.365995000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.977,
52,1,1,-0.9666666666666667,0,60.0,16551680,0.843574,0.0,1,-0.9666666666666667,13,36.209569,SAT,,6.996,
53,26,1,1.0E9,0,60.0,13139238,0.0,0.0,-1,1.0E9,13,36.209569,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.955,
54,1,1,-0.9333333333333333,0,60.0,10480103,0.8421,0.0,1,-0.9333333333333333,13,37.051669000000004,SAT,,7.011,
55,27,1,1.0E9,0,60.0,14919682,0.0,0.0,-1,1.0E9,13,37.051669000000004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.999,
56,1,1,-1.0,0,60.0,13055063,0.837063,0.0,1,-1.0,14,37.888732000000005,SAT,,7.015,
57,28,1,-0.23333333333333334,0,60.0,3418417,0.81566,0.0,1,-0.23333333333333334,14,38.704392000000006,SAT,,6.92,
58,1,1,-0.9333333333333333,0,60.0,2865176,0.88672,0.0,1,-0.9333333333333333,14,39.591112,SAT,,7.057,
59,29,1,-0.2,0,60.0,14919682,0.921029,0.0,1,-0.2,14,40.512141,SAT,,7.092,
60,1,1,-1.0,0,60.0,14213335,0.902247,0.0,1,-1.0,15,41.414388,SAT,,7.113,
61,30,1,-0.26666666666666666,0,60.0,6978268,1.18873,0.0,1,-0.26666666666666666,15,42.603118,SAT,,7.429,
62,1,1,-0.9,0,60.0,14982312,0.891103,0.0,1,-0.9,15,43.494221,SAT,,7.12,
63,31,1,1.0E9,0,60.0,6978268,0.0,0.0,-1,1.0E9,15,43.494221,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.194,
64,1,1,-0.9666666666666667,0,60.0,1315108,0.851586,0.0,1,-0.9666666666666667,16,44.345807,SAT,,7.821,
65,32,1,-1.0,0,60.0,14919682,0.875473,0.0,1,-1.0,16,45.22128,SAT,,7.027,
66,32,1,-0.8666666666666667,0,60.0,7749153,0.888407,0.0,1,-0.8666666666666667,16,46.109687,SAT,,7.393,
67,32,1,-1.0,0,60.0,13055063,0.890038,0.0,1,-1.0,16,46.999725,SAT,,7.085,
68,32,1,-0.9666666666666667,0,60.0,6553863,0.836055,0.0,1,-0.9666666666666667,16,47.83578,SAT,,7.041,
69,32,1,-0.8666666666666667,0,60.0,12034353,0.83586,0.0,1,-0.8666666666666667,16,48.67164,SAT,,6.899,
70,32,1,-1.0,0,60.0,10934415,0.958579,0.0,1,-1.0,16,49.630219,SAT,,7.899,
71,32,1,-0.9333333333333333,0,60.0,2865176,0.887746,0.0,1,-0.9333333333333333,16,50.517965,SAT,,6.984,
72,1,1,-0.9333333333333333,0,60.0,14318394,0.846684,0.0,1,-0.9333333333333333,16,51.364649,SAT,,6.979,
73,33,1,1.0E9,0,60.0,6553863,0.0,0.0,-1,1.0E9,16,51.364649,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.987,
74,1,1,-0.8666666666666667,0,60.0,12808338,0.880467,0.0,1,-0.8666666666666667,17,52.245116,SAT,,8.089,
75,34,1,-1.0,0,60.0,15601281,0.855406,0.0,1,-1.0,17,53.100522000000005,SAT,,7.006,
76,34,1,-0.8666666666666667,0,60.0,5459194,0.854083,0.0,1,-0.8666666666666667,17,53.95460500000001,SAT,,7.012,
77,34,1,-0.9333333333333333,0,60.0,6079604,0.871902,0.0,1,-0.9333333333333333,17,54.82650700000001,SAT,,7.014,
78,1,1,-1.0,0,60.0,888933,0.892326,0.0,1,-1.0,17,55.718833000000004,SAT,,7.022,
79,35,1,-0.3333333333333333,0,60.0,5440803,0.993808,0.0,1,-0.3333333333333333,17,56.712641000000005,SAT,,7.089,
80,1,1,-1.0,0,60.0,6842685,0.877836,0.0,1,-1.0,18,57.59047700000001,SAT,,6.961,
81,30,1,-0.26666666666666666,0,60.0,12808338,1.12497,0.0,1,-0.26666666666666666,18,58.715447000000005,SAT,,7.209,
82,1,1,-0.9333333333333333,0,60.0,4518682,0.845236,0.0,1,-0.9333333333333333,18,59.560683000000004,SAT,,6.96,
