Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
45,8,1,-0.9666666666666667,0,60.0,16609576,0.90454,0.0,1,-0.9666666666666667,9,31.703742,SAT,,7.088,
46,19,1,-0.2,0,60.0,450473,1.16357,0.0,1,-0.2,9,32.867312,SAT,,7.335,
47,8,1,-1.0,0,60.0,8431030,0.898154,0.0,1,-1.0,10,33.765465999999996,SAT,,7.077,
48,20,1,-1.0,0,60.0,13538208,0.885432,0.0,1,-1.0,10,34.650898,SAT,,7.048,
49,20,1,-0.9666666666666667,0,60.0,10928690,0.883318,0.0,1,-0.9666666666666667,10,35.534216,SAT,,7.064,
50,20,1,-1.0,0,60.0,4530792,0.879631,0.0,1,-1.0,10,36.413847000000004,SAT,,7.064,
51,20,1,-0.9666666666666667,0,60.0,6255775,0.885008,0.0,1,-0.9666666666666667,10,37.298855,SAT,,7.065,
52,20,1,-1.0,0,60.0,14577362,0.882577,0.0,1,-1.0,10,38.181432,SAT,,7.06,
53,20,1,-0.9,0,60.0,16351291,0.889979,0.0,1,-0.9,10,39.071411,SAT,,7.032,
54,20,1,-0.9666666666666667,0,60.0,5912471,0.90079,0.0,1,-0.9666666666666667,10,39.972201,SAT,,7.096,
55,20,1,-0.9666666666666667,0,60.0,450473,0.905959,0.0,1,-0.9666666666666667,10,40.87816,SAT,,7.079,
56,20,1,-0.9666666666666667,0,60.0,16609576,0.904358,0.0,1,-0.9666666666666667,10,41.782518,SAT,,7.059,
57,20,1,-0.9333333333333333,0,60.0,14276165,0.904336,0.0,1,-0.9333333333333333,10,42.686854000000004,SAT,,7.089,
58,20,1,-0.9666666666666667,0,60.0,2962019,0.902211,0.0,1,-0.9666666666666667,10,43.589065000000005,SAT,,7.088,
59,20,1,-1.0,0,60.0,13694997,0.897148,0.0,1,-1.0,10,44.486213000000006,SAT,,7.089,
60,20,1,-0.9666666666666667,0,60.0,16476193,0.884125,0.0,1,-0.9666666666666667,10,45.370338000000004,SAT,,7.069,
61,20,1,-0.9666666666666667,0,60.0,15150421,0.888096,0.0,1,-0.9666666666666667,10,46.258434,SAT,,7.041,
62,20,1,-0.9333333333333333,0,60.0,1638691,0.901749,0.0,1,-0.9333333333333333,10,47.160183,SAT,,7.043,
63,8,1,-0.9666666666666667,0,60.0,11340116,0.913463,0.0,1,-0.9666666666666667,10,48.073646000000004,SAT,,7.044,
64,21,1,1.0E9,0,60.0,450473,0.0,0.0,-1,1.0E9,10,48.073646000000004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.174,
65,8,1,-0.9333333333333333,0,60.0,8126288,0.907239,0.0,1,-0.9333333333333333,11,48.980885,SAT,,7.036,
66,22,1,-0.9666666666666667,0,60.0,15150421,1.12468,0.0,1,-0.9666666666666667,11,50.105565,SAT,,7.297,
67,8,1,-0.9666666666666667,0,60.0,5382078,0.915962,0.0,1,-0.9666666666666667,11,51.021527,SAT,,7.059,
68,23,1,1.0E9,0,60.0,4530792,0.0,0.0,-1,1.0E9,11,51.021527,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.063,
69,8,1,-0.9666666666666667,0,60.0,14196914,0.907869,0.0,1,-0.9666666666666667,12,51.929396,SAT,,7.069,
70,24,1,-0.9666666666666667,0,60.0,2962019,0.895508,0.0,1,-0.9666666666666667,12,52.824904,SAT,,7.091,
71,8,1,-0.9666666666666667,0,60.0,10997164,0.932396,0.0,1,-0.9666666666666667,12,53.757299999999994,SAT,,7.05,
72,25,1,1.0E9,0,60.0,2962019,0.0,0.0,-1,1.0E9,12,53.757299999999994,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.027,
73,8,1,-1.0,0,60.0,8487732,0.931649,0.0,1,-1.0,13,54.688948999999994,SAT,,7.078,
74,26,1,-0.3,0,60.0,16476193,1.15357,0.0,1,-0.3,13,55.842518999999996,SAT,,7.273,
75,8,1,-0.9333333333333333,0,60.0,6995941,0.927748,0.0,1,-0.9333333333333333,13,56.770267,SAT,,7.16,
76,27,1,1.0E9,0,60.0,15828581,0.0,0.0,-1,1.0E9,13,56.770267,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.122,
77,8,1,-0.9666666666666667,0,60.0,9075583,0.94312,0.0,1,-0.9666666666666667,14,57.713387,SAT,,7.751,
78,28,1,-0.7333333333333333,0,60.0,6255775,1.05007,0.0,1,-0.7333333333333333,14,58.763456999999995,SAT,,7.191,
79,8,1,-0.9333333333333333,0,60.0,418132,0.930856,0.0,1,-0.9333333333333333,14,59.694312999999994,SAT,,7.034,
80,29,1,1.0E9,0,60.0,14196914,0.0,0.0,-1,1.0E9,14,59.694312999999994,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.008,
81,8,1,-0.9333333333333333,0,60.0,6438808,0.939637,0.0,1,-0.9333333333333333,15,60.63394999999999,SAT,,8.191,
82,30,1,-0.9666666666666667,0,60.0,8487732,1.1192,0.0,1,-0.9666666666666667,15,61.75314999999999,SAT,,7.305,
