Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
64,1,1,-0.9333333333333333,0,60.0,12735949,0.905263,0.0,1,-0.9333333333333333,16,37.87803099999998,SAT,,7.035,
65,33,1,1.0E9,0,60.0,15123405,0.0,0.0,-1,1.0E9,16,37.87803099999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.011,
66,1,1,-0.9666666666666667,0,60.0,14720322,0.902228,0.0,1,-0.9666666666666667,17,38.78025899999998,SAT,,7.029,
67,34,1,-1.0,0,60.0,7132216,1.26769,0.0,1,-1.0,17,40.04794899999998,SAT,,8.285,
68,34,1,-0.9333333333333333,0,60.0,7323223,1.25896,0.0,1,-0.9333333333333333,17,41.30690899999998,SAT,,7.34,
69,34,1,-0.9333333333333333,0,60.0,16300784,1.26026,0.0,1,-0.9333333333333333,17,42.567168999999986,SAT,,7.363,
70,34,1,-0.9666666666666667,0,60.0,15402417,1.25994,0.0,1,-0.9666666666666667,17,43.827108999999986,SAT,,7.378,
71,34,1,-0.9666666666666667,0,60.0,15123405,1.2399,0.0,1,-0.9666666666666667,17,45.067008999999985,SAT,,7.407,
72,34,1,-0.9666666666666667,0,60.0,14720322,1.24278,0.0,1,-0.9666666666666667,17,46.30978899999999,SAT,,7.384,
73,34,1,-0.9666666666666667,0,60.0,644344,1.24117,0.0,1,-0.9666666666666667,17,47.550958999999985,SAT,,7.391,
74,34,1,-0.9333333333333333,0,60.0,3887279,1.25876,0.0,1,-0.9333333333333333,17,48.80971899999999,SAT,,7.411,
75,34,1,-0.9666666666666667,0,60.0,9885402,1.23933,0.0,1,-0.9666666666666667,17,50.04904899999999,SAT,,7.392,
76,34,1,-1.0,0,60.0,1174838,1.2511,0.0,1,-1.0,17,51.30014899999999,SAT,,7.404,
77,34,1,-0.9,0,60.0,13628240,1.24732,0.0,1,-0.9,17,52.54746899999999,SAT,,7.402,
78,34,1,-1.0,0,60.0,3029631,1.23725,0.0,1,-1.0,17,53.784718999999996,SAT,,7.453,
79,34,1,-0.9333333333333333,0,60.0,8233266,1.23783,0.0,1,-0.9333333333333333,17,55.022549,SAT,,7.415,
80,34,1,-1.0,0,60.0,3650681,1.22228,0.0,1,-1.0,17,56.244828999999996,SAT,,7.415,
81,34,1,-0.9333333333333333,0,60.0,2889649,1.22199,0.0,1,-0.9333333333333333,17,57.466818999999994,SAT,,7.426,
82,34,1,-0.9666666666666667,0,60.0,12604728,1.21829,0.0,1,-0.9666666666666667,17,58.685109,SAT,,7.418,
