,Station,Start,End,Elevations,Key Volume
104,Station22,2025-02-12T10:18:50Z,2025-02-12T10:23:50Z,"(np.float64(20.649736385750064), np.float64(21.44577371369859), np.float64(22.2289088781706), np.float64(22.99377051955302), np.float64(23.734346459232004), np.float64(24.444021888182398), np.float64(25.115656061122106), np.float64(25.741703596778265), np.float64(26.314384054725124), np.float64(26.82589958530188), np.float64(27.26869521385932), np.float64(27.635750158284896), np.float64(27.920882319461654), np.float64(28.119042891181845), np.float64(28.22657519592564), np.float64(28.241412437817875), np.float64(28.1631935629804), np.float64(27.99328446531531), np.float64(27.734702128304402), np.float64(27.39195009364877), np.float64(26.970782915484257), np.float64(26.477923429162196), np.float64(25.920758965842683), np.float64(25.307041210057378), np.float64(24.64461008386693), np.float64(23.94115608638719), np.float64(23.20402917636461), np.float64(22.440096552220577), np.float64(21.655647170292333), np.float64(20.856337775295625), np.float64(20.04717353168542))",196885.09962485742
105,Station22,2025-02-12T11:58:50Z,2025-02-12T12:06:10Z,"(np.float64(21.18171330067345), np.float64(22.50340970250671), np.float64(23.890460979982677), np.float64(25.34771617758791), np.float64(26.88016644327961), np.float64(28.49282673440337), np.float64(30.190554567309736), np.float64(31.977781184231507), np.float64(33.85812233259335), np.float64(35.83382574374167), np.float64(37.905000571961324), np.float64(40.06856153743617), np.float64(42.316810051127675), np.float64(44.63557243559935), np.float64(47.001834749948486), np.float64(49.38088147747638), np.float64(51.723112362358044), np.float64(53.96106364617655), np.float64(56.0078027548044), np.float64(57.75880666372924), np.float64(59.10022970657686), np.float64(59.9257298270164), np.float64(60.15988258699521), np.float64(59.77942692046379), np.float64(58.82060258555968), np.float64(57.36787605735599), np.float64(55.53116691677434), np.float64(53.42340894371408), np.float64(51.14568725233417), np.float64(48.78065138298466), np.float64(46.39163794180851), np.float64(44.02471636185508), np.float64(41.71177741298226), np.float64(39.47366939411581), np.float64(37.3229551498784), np.float64(35.266163907338886), np.float64(33.30555082664227), np.float64(31.440431134975558), np.float64(29.66816896542616), np.float64(27.984896462552584), np.float64(26.386027594056223), np.float64(24.86661868649122), np.float64(23.421616254659114), np.float64(22.046023027944607), np.float64(20.73500531227318))",745995.9897078918
106,Station22,2025-02-12T21:51:10Z,2025-02-12T21:58:50Z,"(np.float64(20.057729092976874), np.float64(21.378073642038334), np.float64(22.769211729805196), np.float64(24.237805148067288), np.float64(25.79119406149778), np.float64(27.437438163441307), np.float64(29.185342364744642), np.float64(31.04445566894974), np.float64(33.02502646072905), np.float64(35.13788975393732), np.float64(37.39425116208353), np.float64(39.8053172960206), np.float64(42.38170123215877), np.float64(45.13250177117548), np.float64(48.063910948131266), np.float64(51.177133810226465), np.float64(54.46528041217275), np.float64(57.90864784314277), np.float64(61.46730324395011), np.float64(65.06880763264301), np.float64(68.586883123858), np.float64(71.80466329470482), np.float64(74.36442832388289), np.float64(75.76767369902241), np.float64(75.60374194240093), np.float64(73.92860801830729), np.float64(71.20455405708039), np.float64(67.90992485357262), np.float64(64.37006998061266), np.float64(60.779226997554616), np.float64(57.24997061819675), np.float64(53.8464282241503), np.float64(50.60333649726945), np.float64(47.53708348923796), np.float64(44.65244519542654), np.float64(41.94689990798874), np.float64(39.41347792843757), np.float64(37.04266739363137), np.float64(34.82368569974198), np.float64(32.745315500443176), np.float64(30.796440153736597), np.float64(28.966372592723516), np.float64(27.245043734108954), np.float64(25.6230968982005), np.float64(24.091920693709636), np.float64(22.64364281100828), np.float64(21.271100061091303))",914085.3934658428
107,Station22,2025-02-12T23:35:00Z,2025-02-12T23:37:50Z,"(np.float64(20.009345604602483), np.float64(20.457332386762143), np.float64(20.86456715571), np.float64(21.22694426514545), np.float64(21.540589779535182), np.float64(21.801978805159525), np.float64(22.008051529300186), np.float64(22.156320981229236), np.float64(22.244965331627807), np.float64(22.27289809617751), np.float64(22.239810922086786), np.float64(22.146185608197147), np.float64(21.993274412653065), np.float64(21.783050229475588), np.float64(21.518130534112554), np.float64(21.201680816224748), np.float64(20.837304338938885), np.float64(20.428925413743688))",79769.5341705225
108,Station23,2025-02-12T10:19:00Z,2025-02-12T10:23:30Z,"(np.float64(20.380070522635506), np.float64(21.102627192203276), np.float64(21.805639920083483), np.float64(22.483742154952765), np.float64(23.13110917732048), np.float64(23.74153370410516), np.float64(24.308535904174107), np.float64(24.82550930824629), np.float64(25.2859010822351), np.float64(25.683421328100387), np.float64(26.012271840601645), np.float64(26.26738066837176), np.float64(26.444625655238383), np.float64(26.541028649506085), np.float64(26.55490286541849), np.float64(26.48593918735974), np.float64(26.335222737462033), np.float64(26.1051779888326), np.float64(25.799447959393483), np.float64(25.422719351978508), np.float64(24.98050992968411), np.float64(24.47893639515741), np.float64(23.924480571808694), np.float64(23.323769209858167), np.float64(22.683378980784113), np.float64(22.00967396773784), np.float64(21.308678883711007), np.float64(20.585987825686313))",163119.34586178532
109,Station23,2025-02-12T11:58:50Z,2025-02-12T12:06:20Z,"(np.float64(21.060021775955722), np.float64(22.391272035750518), np.float64(23.79068717104163), np.float64(25.26382039895999), np.float64(26.81654695833365), np.float64(28.454992476768876), np.float64(30.185409726296335), np.float64(32.01398100287635), np.float64(33.94651467219256), np.float64(35.98799287620926), np.float64(38.14191236533665), np.float64(40.4093414281726), np.float64(42.78759298565011), np.float64(45.26838863339815), np.float64(47.8353661352094), np.float64(50.460778803331905), np.float64(53.10128912774171), np.float64(55.69296832104676), np.float64(58.146191433221475), np.float64(60.34243131887851), np.float64(62.13727314050575), np.float64(63.37624922495608), np.float64(63.92783545327798), np.float64(63.72533157693842), np.float64(62.79304398285207), np.float64(61.23633678345994), np.float64(59.2037181922663), np.float64(56.847435550829935), np.float64(54.29947408390045), np.float64(51.66325941588188), np.float64(49.014567909882906), np.float64(46.406066909334), np.float64(43.87249375309457), np.float64(41.435272783621386), np.float64(39.10624464991616), np.float64(36.890531488958004), np.float64(34.7886728810102), np.float64(32.79818452658067), np.float64(30.9146757672918), np.float64(29.132637592309585), np.float64(27.445988636756493), np.float64(25.848445875743), np.float64(24.33376988103962), np.float64(22.895921373644423), np.float64(21.52915581061694), np.float64(20.2280752731784))",797085.8745128588
110,Station23,2025-02-12T21:51:20Z,2025-02-12T21:59:00Z,"(np.float64(20.761692487584472), np.float64(22.111175979727903), np.float64(23.533168906892932), np.float64(25.03427240877064), np.float64(26.621680133016454), np.float64(28.30318090323633), np.float64(30.08713070917708), np.float64(31.982376830051017), np.float64(33.99810927023512), np.float64(36.143603978763345), np.float64(38.42780737172682), np.float64(40.858690813557445), np.float64(43.4422744152966), np.float64(46.18117760255989), np.float64(49.0724919216237), np.float64(52.104675659837866), np.float64(55.25301589734083), np.float64(58.47295969894568), np.float64(61.690290657699535), np.float64(64.78701639895334), np.float64(67.58343609186292), np.float64(69.82500026803928), np.float64(71.20420601236303), np.float64(71.46323538698867), np.float64(70.54691025114926), np.float64(68.64322669730917), np.float64(66.0566816712519), np.float64(63.0710155005233), np.float64(59.89721321097544), np.float64(56.67713589821471), np.float64(53.501446126067385), np.float64(50.425702727353915), np.float64(47.481927827084625), np.float64(44.68648790645991), np.float64(42.045436226219145), np.float64(39.55815509453097), np.float64(37.219847591883436), np.float64(35.02323802880068), np.float64(32.9597222695444), np.float64(31.020134138814665), np.float64(29.195244498409814), np.float64(27.476075399865444), np.float64(25.854087596277655), np.float64(24.32128247863047), np.float64(22.87024718756893), np.float64(21.49416286949695), np.float64(20.18678981714169))",879524.6945272872
111,Station23,2025-02-12T23:34:40Z,2025-02-12T23:38:20Z,"(np.float64(20.137647920562454), np.float64(20.699252791103778), np.float64(21.227091753966953), np.float64(21.71624919790484), np.float64(22.161789254001913), np.float64(22.55888061337301), np.float64(22.902935898429153), np.float64(23.18975936564918), np.float64(23.415694826562664), np.float64(23.57776434237175), np.float64(23.673787789214796), np.float64(23.702474026334745), np.float64(23.66347618225809), np.float64(23.55740635892815), np.float64(23.385808495890956), np.float64(23.151091757854633), np.float64(22.856430092045485), np.float64(22.50563610107425), np.float64(22.103018807553322), np.float64(21.65323516612677), np.float64(21.16114442080768), np.float64(20.631672866865127), np.float64(20.06969458467942))",111501.9277618019
112,Station24,2025-02-12T10:19:10Z,2025-02-12T10:23:20Z,"(np.float64(20.017392862746757), np.float64(20.66424937923935), np.float64(21.28592169979442), np.float64(21.87728472695262), np.float64(22.43294111233538), np.float64(22.947319283626182), np.float64(23.414798011878204), np.float64(23.829855393065802), np.float64(24.187237375071337), np.float64(24.482138060003724), np.float64(24.71038135931951), np.float64(24.868591660093017), np.float64(24.954340444521826), np.float64(24.966256625912816), np.float64(24.904090815070866), np.float64(24.76872759262094), np.float64(24.562144620473426), np.float64(24.287322364642225), np.float64(23.948112565279445), np.float64(23.54907675221916), np.float64(23.095307699147906), np.float64(22.59224668623464), np.float64(22.04550803162597), np.float64(21.460719977429104), np.float64(20.843388168435638), np.float64(20.198785094229187))",136351.28001093614
113,Station24,2025-02-12T11:58:50Z,2025-02-12T12:06:20Z,"(np.float64(20.90224886311786), np.float64(22.238219493320365), np.float64(23.64440224307506), np.float64(25.126919354898696), np.float64(26.692371873210924), np.float64(28.347812543432138), np.float64(30.10067977724595), np.float64(31.958673204833463), np.float64(33.92954314151109), np.float64(36.02075497134786), np.float64(38.23897391661548), np.float64(40.5892945098583), np.float64(43.07411045284673), np.float64(45.69148198037658), np.float64(48.432806345812736), np.float64(51.27953039083857), np.float64(54.1985678151297), np.float64(57.136037658808604), np.float64(60.00908627155609), np.float64(62.69640729261038), np.float64(65.03089364427245), np.float64(66.8043397578763), np.float64(67.80163607942414), np.float64(67.872628372172), np.float64(67.00499017338784), np.float64(65.33098563613376), np.float64(63.060916449582805), np.float64(60.40727854063215), np.float64(57.544512214906334), np.float64(54.60090849618093), np.float64(51.664895538023046), np.float64(48.79448553250725), np.float64(46.02571260393694), np.float64(43.379178369917284), np.float64(40.86487228309395), np.float64(38.48564279467334), np.float64(36.23966476070759), np.float64(34.1221739550233), np.float64(32.12667156306955), np.float64(30.24574833195555), np.float64(28.471637995743503), np.float64(26.79657974122949), np.float64(25.213047344650416), np.float64(23.713886297735947), np.float64(22.292388310475825), np.float64(20.942323921088985))",841633.3900775333
114,Station24,2025-02-12T21:51:20Z,2025-02-12T21:59:00Z,"(np.float64(20.102957326788324), np.float64(21.40798121082391), np.float64(22.780286353239863), np.float64(24.225705312284276), np.float64(25.750535184718167), np.float64(27.36151881770576), np.float64(29.06579268101271), np.float64(30.870784569639948), np.float64(32.78403723793606), np.float64(34.81292431095564), np.float64(36.964211479979106), np.float64(39.2433979230689), np.float64(41.6537486649809), np.float64(44.194896445659055), np.float64(46.86084965213555), np.float64(49.637189806874396), np.float64(52.497181923123996), np.float64(55.39647884650578), np.float64(58.26617439808654), np.float64(61.00446030425552), np.float64(63.46886586906813), np.float64(65.47536896402924), np.float64(66.81740876261011), np.float64(67.31790233072506), np.float64(66.90129540246284), np.float64(65.63214349999654), np.float64(63.68192035027369), np.float64(61.257289805702186), np.float64(58.54526756525479), np.float64(55.69182221014583), np.float64(52.80173285429085), np.float64(49.946144089668124), np.float64(47.171005273050525), np.float64(44.50417195967866), np.float64(41.96083702288761), np.float64(39.547522645511116), np.float64(37.26495628459356), np.float64(35.110114515503724), np.float64(33.077657456165454), np.float64(31.16092180956019), np.float64(29.352597213062374), np.float64(27.645177461958042), np.float64(26.03125326338768), np.float64(24.50369463303725), np.float64(23.055757374668136), np.float64(21.68113809407537), np.float64(20.373994965643867))",838711.8152250352
115,Station24,2025-02-12T23:34:30Z,2025-02-12T23:38:30Z,"(np.float64(20.65899262689057), np.float64(21.30083500726173), np.float64(21.913082165515537), np.float64(22.49023078878499), np.float64(23.026575349902892), np.float64(23.51633321696628), np.float64(23.953795953074373), np.float64(24.33350214266443), np.float64(24.650423996833023), np.float64(24.90015710169295), np.float64(25.079100496648486), np.float64(25.184613316635247), np.float64(25.215134892069823), np.float64(25.17025760539139), np.float64(25.050745759875678), np.float64(24.858498699763953), np.float64(24.59646167729877), np.float64(24.268492674569547), np.float64(23.879196863894197), np.float64(23.43374221195093), np.float64(22.937669820198344), np.float64(22.396711180086236), np.float64(21.816622049754695), np.float64(21.20303965688996), np.float64(20.561366890755476))",135404.70113046552
116,Station25,2025-02-12T10:20:30Z,2025-02-12T10:22:00Z,"(np.float64(20.15938355056439), np.float64(20.372637037865584), np.float64(20.535521818294193), np.float64(20.646160903962443), np.float64(20.703235955178595), np.float64(20.706034490707452), np.float64(20.654476062007426), np.float64(20.54911549499688), np.float64(20.39112295305882), np.float64(20.18224225551382))",39708.173106296614
117,Station25,2025-02-12T11:58:50Z,2025-02-12T12:06:40Z,"(np.float64(20.226232169837825), np.float64(21.548737629662696), np.float64(22.943018895703762), np.float64(24.41600447074535), np.float64(25.975377043288585), np.float64(27.62963788581075), np.float64(29.38816349819822), np.float64(31.261245916251795), np.float64(33.260103766066514), np.float64(35.39684504470543), np.float64(37.684354180727645), np.float64(40.136064504204896), np.float64(42.76556202771196), np.float64(45.58594629517708), np.float64(48.60884686820095), np.float64(51.842954262968014), np.float64(55.29185556893879), np.float64(58.950818923640995), np.float64(62.80180187496117), np.float64(66.80492263283188), np.float64(70.88152255015329), np.float64(74.87418496259198), np.float64(78.44042820301877), np.float64(80.8132122040616), np.float64(80.86152270213005), np.float64(78.55216386333153), np.float64(75.0074543470005), np.float64(71.01518882878086), np.float64(66.92889445355253), np.float64(62.9108320433566), np.float64(59.04214422783371), np.float64(55.36420554472057), np.float64(51.89603265706125), np.float64(48.643003377471096), np.float64(45.60194625115584), np.float64(42.764419711307774), np.float64(40.118923484528146), np.float64(37.652403720670186), np.float64(35.35126394417051), np.float64(33.20202456939362), np.float64(31.191733793549172), np.float64(29.308205375139554), np.float64(27.540138494728104), np.float64(25.877159469239377), np.float64(24.309813470941318), np.float64(22.829525801840635), np.float64(21.428546030933656), np.float64(20.099883851905766))",947740.1584286274
118,Station25,2025-02-12T21:51:40Z,2025-02-12T21:59:00Z,"(np.float64(20.32301339135447), np.float64(21.593891737147736), np.float64(22.923769456622974), np.float64(24.316553302017663), np.float64(25.77614761232008), np.float64(27.306319984215477), np.float64(28.910506959645367), np.float64(30.591538968796804), np.float64(32.35125805874187), np.float64(34.189995619866636), np.float64(36.105871217504614), np.float64(38.093869558917056), np.float64(40.144654165897585), np.float64(42.24309011295298), np.float64(44.366485778297985), np.float64(46.48264366622782), np.float64(48.547959860081264), np.float64(50.50605947414463), np.float64(52.287805244433656), np.float64(53.813875721480336), np.float64(55.0011763883331), np.float64(55.77357620147155), np.float64(56.075438204623474), np.float64(55.883785270347694), np.float64(55.213891315757486), np.float64(54.115522665602114), np.float64(52.661716083262576), np.float64(50.93510740624235), np.float64(49.01640665444499), np.float64(46.977095450256286), np.float64(44.876164180696485), np.float64(42.75969172044568), np.float64(40.66201599976801), np.float64(38.60757816812444), np.float64(36.612888745386826), np.float64(34.68833494924234), np.float64(32.839716009502126), np.float64(31.069485033022342), np.float64(29.377720257556454), np.float64(27.762865847268884), np.float64(26.222285612202004), np.float64(24.752669642200043), np.float64(23.350327913184188), np.float64(22.01139853647238), np.float64(20.731992447751743))",689780.6442823234
119,Station25,2025-02-12T23:33:50Z,2025-02-12T23:39:10Z,"(np.float64(20.649525216775064), np.float64(21.533363854722136), np.float64(22.41346926477537), np.float64(23.284835301281284), np.float64(24.14163410532734), np.float64(24.977194504528146), np.float64(25.784015996759063), np.float64(26.553829664981333), np.float64(27.277716917152414), np.float64(27.94629469247041), np.float64(28.549971236451835), np.float64(29.079269531532187), np.float64(29.52520631300295), np.float64(29.879704356642808), np.float64(30.136006188872955), np.float64(30.289050819985338), np.float64(30.335773736748152), np.float64(30.27529557878085), np.float64(30.10897654441619), np.float64(29.840329774731448), np.float64(29.474804555578572), np.float64(29.019465539244255), np.float64(28.482604378825087), np.float64(27.87332374364537), np.float64(27.2011309199212), np.float64(26.47557073428285), np.float64(25.70591764979931), np.float64(24.90093677716117), np.float64(24.068714843950556), np.float64(23.216555743483323), np.float64(22.350931330021634), np.float64(21.477476355592543), np.float64(20.60101633344175))",234667.07437633982
120,Station26,2025-02-12T10:18:40Z,2025-02-12T10:24:20Z,"(np.float64(20.280069591377398), np.float64(21.21066449445508), np.float64(22.146923320196137), np.float64(23.084880366329582), np.float64(24.019708715917258), np.float64(24.94563673875281), np.float64(25.85588414405279), np.float64(26.742630081554232), np.float64(27.597028068528424), np.float64(28.409283810214873), np.float64(29.168811436121363), np.float64(29.864480353488048), np.float64(30.484958023132744), np.float64(31.019143194600208), np.float64(31.45667013041381), np.float64(31.7884489946374), np.float64(32.00719401325015), np.float64(32.10788305375229), np.float64(32.08809329487904), np.float64(31.948169222841038), np.float64(31.69120002706417), np.float64(31.32280944485979), np.float64(30.85078639310023), np.float64(30.284603727335625), np.float64(29.634881641509352), np.float64(28.91285097890445), np.float64(28.129862148920278), np.float64(27.296971033350065), np.float64(26.424617964658), np.float64(25.52240245204116), np.float64(24.59894641057745), np.float64(23.661832604413352), np.float64(22.717602399484456), np.float64(21.771796875210725), np.float64(20.82902693287746))",269366.11367235496
121,Station26,2025-02-12T11:59:00Z,2025-02-12T12:06:10Z,"(np.float64(20.314995030962475), np.float64(21.543749215685917), np.float64(22.824544053256595), np.float64(24.160000101777307), np.float64(25.55248964637946), np.float64(27.003961055080197), np.float64(28.515701323481213), np.float64(30.088019933370997), np.float64(31.71983463661851), np.float64(33.40813846164741), np.float64(35.14732869948093), np.float64(36.928385493183), np.float64(38.73790405595612), np.float64(40.5570164350062), np.float64(42.36029367378022), np.float64(44.114804448869606), np.float64(45.77962304612909), np.float64(47.3062109641654), np.float64(48.64018788612223), np.float64(49.72495035844617), np.float64(50.50724690281473), np.float64(50.944105006635226), np.float64(51.009615301367326), np.float64(50.699541138759834), np.float64(50.0321129604992), np.float64(49.04470608879112), np.float64(47.78762790580442), np.float64(46.317027036916), np.float64(44.68869513205089), np.float64(42.953698369424885), np.float64(41.15595651388206), np.float64(39.33140149086754), np.float64(37.508197200370596), np.float64(35.70755336049145), np.float64(33.94479127727478), np.float64(32.23044492155573), np.float64(30.571278092393598), np.float64(28.97116402602187), np.float64(27.431813464029492), np.float64(25.953358680002665), np.float64(24.53481089380932), np.float64(23.174411657018577), np.float64(21.86989831460118), np.float64(20.618701464905175))",610051.8459976367
122,Station26,2025-02-12T21:50:50Z,2025-02-12T21:58:30Z,"(np.float64(20.500238181766974), np.float64(21.851725590922182), np.float64(23.27789157962964), np.float64(24.78602122856264), np.float64(26.384197968583), np.float64(28.081371240061493), np.float64(29.88741528783553), np.float64(31.813169671020585), np.float64(33.87044739304939), np.float64(36.07199007026325), np.float64(38.431340761919536), np.float64(40.96259347410752), np.float64(43.67996344923242), np.float64(46.59710364745667), np.float64(49.7260691288447), np.float64(53.075797992041984), np.float64(56.649919307289245), np.float64(60.443562038769095), np.float64(64.43845188680014), np.float64(68.59437131128551), np.float64(72.83095785250114), np.float64(76.9786393071018), np.float64(80.62003159217), np.float64(82.66184612486177), np.float64(81.707077206125), np.float64(78.51167376027101), np.float64(74.49461707608327), np.float64(70.27286577384673), np.float64(66.08229635066303), np.float64(62.028670369360036), np.float64(58.16434954806762), np.float64(54.514460414273906), np.float64(51.088090178419826), np.float64(47.884262629498586), np.float64(44.89566645619306), np.float64(42.111172114956716), np.float64(39.517571553582556), np.float64(37.1007712879758), np.float64(34.84658923333048), np.float64(32.74126505092021), np.float64(30.771766879888524), np.float64(28.925956742493717), np.float64(27.192660585181674), np.float64(25.56167612796274), np.float64(24.023741930670468), np.float64(22.570483829479016), np.float64(21.19434963182413))",950120.4316957921
123,Station27,2025-02-12T10:18:50Z,2025-02-12T10:24:10Z,"(np.float64(20.22556410305784), np.float64(21.096124657137903), np.float64(21.96473070195251), np.float64(22.826827178604503), np.float64(23.677077382985658), np.float64(24.509329271909657), np.float64(25.31661106090628), np.float64(26.091166788235302), np.float64(26.824542738342277), np.float64(27.50773439059387), np.float64(28.131400359439358), np.float64(28.686144268872162), np.float64(29.16285769096722), np.float64(29.55310781001134), np.float64(29.84954370397671), np.float64(30.046287039390464), np.float64(30.139268772599728), np.float64(30.126474958002436), np.float64(30.008072693457773), np.float64(29.786400713032226), np.float64(29.46582574502399), np.float64(29.052482136505173), np.float64(28.553925118155817), np.float64(27.978735198761715), np.float64(27.336111878314764), np.float64(26.635490039012886), np.float64(25.886203927212495), np.float64(25.09721379396649), np.float64(24.276900932483958), np.float64(23.432929298788277), np.float64(22.57216667732412), np.float64(21.70065542850903), np.float64(20.823621844518097))",231760.2614458085
124,Station27,2025-02-12T11:59:00Z,2025-02-12T12:06:20Z,"(np.float64(20.290951153196417), np.float64(21.540126073773628), np.float64(22.845468748019726), np.float64(24.21044058954515), np.float64(25.638426956474884), np.float64(27.132592825146464), np.float64(28.695678964411783), np.float64(30.329719329750862), np.float64(32.035655712036046), np.float64(33.81282093072742), np.float64(35.65825811025672), np.float64(37.565842904325386), np.float64(39.52518174390819), np.float64(41.52027881241339), np.float64(43.52800796370992), np.float64(45.51650839020865), np.float64(47.44376272754089), np.float64(49.25682522057659), np.float64(50.89242414751316), np.float64(52.27986001312155), np.float64(53.347010063781795), np.float64(54.029482393454515), np.float64(54.28141013744328), np.float64(54.08466886628186), np.float64(53.45287427803455), np.float64(52.428366732214506), np.float64(51.07354900198222), np.float64(49.46009376408382), np.float64(47.659413819569835), np.float64(45.73616982636195), np.float64(43.74495477474402), np.float64(41.72941016511136), np.float64(39.722843566313564), np.float64(37.749587728407036), np.float64(35.82659788982783), np.float64(33.96500192724385), np.float64(32.17146745842695), np.float64(30.449339906550662), np.float64(28.799553863720984), np.float64(27.22134261282571), np.float64(25.71277847893936), np.float64(24.271176808345174), np.float64(22.893392957724924), np.float64(21.57603701470633), np.float64(20.31562624400034))",663351.0292739351
125,Station27,2025-02-12T21:51:00Z,2025-02-12T21:58:40Z,"(np.float64(21.314689662793256), np.float64(22.705829221489306), np.float64(24.174851151871067), np.float64(25.72924022640826), np.float64(27.377245772066694), np.float64(29.12792193511967), np.float64(30.991146137618266), np.float64(32.97760078365948), np.float64(35.09869631942758), np.float64(37.36640402892594), np.float64(39.79295348578274), np.float64(42.39033100894307), np.float64(45.16948958685983), np.float64(48.139143271713316), np.float64(51.303960246440866), np.float64(54.66186422396382), np.float64(58.19994057347794), np.float64(61.88795899076129), np.float64(65.667357682851), np.float64(69.43072921129799), np.float64(72.9809500264906), np.float64(75.95466651382797), np.float64(77.74877449024993), np.float64(77.74027291486892), np.float64(75.93422531853902), np.float64(72.95754188058736), np.float64(69.41116623258947), np.float64(65.65592371926509), np.float64(61.88723954299675), np.float64(58.21139511451595), np.float64(54.68616810163019), np.float64(51.3412335798604), np.float64(48.18912072852553), np.float64(45.23165096835061), np.float64(42.46400085309404), np.float64(39.87737487107344), np.float64(37.4607912176132), np.float64(35.20227066207765), np.float64(33.08961388997311), np.float64(31.11089371343133), np.float64(29.25475101521898), np.float64(27.510557443929944), np.float64(25.868489396106565), np.float64(24.31954446507075), np.float64(22.85552191708144), np.float64(21.468981887670715), np.float64(20.15319314283271))",927336.3662419398
126,Station27,2025-02-12T23:35:20Z,2025-02-12T23:37:00Z,"(np.float64(20.0765214965351), np.float64(20.32552077815521), np.float64(20.525001139709865), np.float64(20.672780010855583), np.float64(20.767209941148643), np.float64(20.807236513927073), np.float64(20.792436296980526), np.float64(20.723032116793977), np.float64(20.599884549794474), np.float64(20.42446026442018), np.float64(20.198779510291395))",43915.453152122514
127,Station28,2025-02-12T10:19:00Z,2025-02-12T10:24:00Z,"(np.float64(20.074943014446863), np.float64(20.879769230471634), np.float64(21.675393841622817), np.float64(22.456916074306577), np.float64(23.218780858283928), np.float64(23.9547922891008), np.float64(24.65816045623573), np.float64(25.321588826010142), np.float64(25.937407929042585), np.float64(26.49775830043245), np.float64(26.994821341437774), np.float64(27.42109117340617), np.float64(27.769674174169587), np.float64(28.034596664107145), np.float64(28.211096384928812), np.float64(28.295871285299405), np.float64(28.28726067750566), np.float64(28.185339362318135), np.float64(27.991914233134704), np.float64(27.71042370305499), np.float64(27.34575107082303), np.float64(26.903971689422143), np.float64(26.39205910616274), np.float64(25.817576657107843), np.float64(25.188378672338963), np.float64(24.51234049706338), np.float64(23.797130257552265), np.float64(23.050028933566086), np.float64(22.277799757578702), np.float64(21.48660376010907), np.float64(20.68195556042509))",197645.6909270764
128,Station28,2025-02-12T11:59:00Z,2025-02-12T12:06:20Z,"(np.float64(20.229806324835508), np.float64(21.494922866933333), np.float64(22.819747853792794), np.float64(24.208514303739882), np.float64(25.665551642116288), np.float64(27.19517852510708), np.float64(28.801542174436094), np.float64(30.488384299031896), np.float64(32.25870747435631), np.float64(34.11430840638255), np.float64(36.05513617785414), np.float64(38.07842542643772), np.float64(40.17754889930197), np.float64(42.34053603241853), np.float64(44.54822388247699), np.float64(46.77206171715113), np.float64(48.9717111240026), np.float64(51.09281462406994), np.float64(53.065694874964514), np.float64(54.80628463914633), np.float64(56.22105844950075), np.float64(57.217509082432905), np.float64(57.71984192052542), np.float64(57.68589511681181), np.float64(57.118162926699306), np.float64(56.06311248130063), np.float64(54.599181559146835), np.float64(52.819689233307535), np.float64(50.81759029838308), np.float64(48.67562648304789), np.float64(46.46190294548982), np.float64(44.22926505941761), np.float64(42.016741231489874), np.float64(39.851814618448984), np.float64(37.7528116450263), np.float64(35.73106498388372), np.float64(33.792725272355135), np.float64(31.94020766426572), np.float64(30.173309635773983), np.float64(28.49005388088403), np.float64(26.88731135644007), np.float64(25.36125369493513), np.float64(23.90767602026876), np.float64(22.52222296302299), np.float64(21.200543358584742))",713488.5885755303
129,Station28,2025-02-12T21:51:00Z,2025-02-12T21:58:40Z,"(np.float64(20.722600538031752), np.float64(22.074197010987966), np.float64(23.498998993731213), np.float64(25.00379258443293), np.float64(26.59600747707711), np.float64(28.283734722417496), np.float64(30.075718535932204), np.float64(31.981306497667454), np.float64(34.010335358667334), np.float64(36.172919623777155), np.float64(38.47909600000219), np.float64(40.93825706691704), np.float64(43.55827963503579), np.float64(46.34421287447963), np.float64(49.296330089837795), np.float64(52.40724887425531), np.float64(55.65765195527849), np.float64(59.009827779601714), np.float64(62.397697794292164), np.float64(65.71122497073878), np.float64(68.77312056599955), np.float64(71.31200908179241), np.float64(72.9640452441269), np.float64(73.3820476070983), np.float64(72.46000315534766), np.float64(70.42388822515453), np.float64(67.65066059095659), np.float64(64.47328235296186), np.float64(61.12376956503323), np.float64(57.74974553527577), np.float64(54.441542665388845), np.float64(51.2524502031902), np.float64(48.211854498101914), np.float64(45.333647408994416), np.float64(42.62171237365719), np.float64(40.07357884277847), np.float64(37.68288536445873), np.float64(35.44104190697628), np.float64(33.33834284217099), np.float64(31.36469985072522), np.float64(29.510111946745422), np.float64(27.76495484728149), np.float64(26.12014754833479), np.float64(24.567236695494245), np.float64(23.098427033311058), np.float64(21.70657746972208), np.float64(20.385176107871054))",895379.4059049686
130,Station28,2025-02-12T23:34:50Z,2025-02-12T23:37:40Z,"(np.float64(20.284666093396662), np.float64(20.69965744434089), np.float64(21.0708758715759), np.float64(21.39441737455766), np.float64(21.666698495797345), np.float64(21.88457187407586), np.float64(22.04543517138075), np.float64(22.147326283086233), np.float64(22.188998113609102), np.float64(22.16996732820529), np.float64(22.090533300443607), np.float64(21.951765765005085), np.float64(21.755462170693917), np.float64(21.504078081746595), np.float64(21.20063589762884), np.float64(20.848618434235064), np.float64(20.45185443148003), np.float64(20.014402846316322))",79129.10243545168
