Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
20,1,1,-0.9666666666666667,0,60.0,5270775,1.00074,0.0,1,-0.9666666666666667,5,12.355085,SAT,,7.264,
21,11,1,1.0E9,0,60.0,1399991,0.0,0.0,-1,1.0E9,5,12.355085,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.246,
22,1,1,-0.9666666666666667,0,60.0,4879484,1.03781,0.0,1,-0.9666666666666667,6,13.392895000000001,SAT,,7.544,
23,12,1,-1.0,0,60.0,3317383,1.02814,0.0,1,-1.0,6,14.421035000000002,SAT,,7.285,
24,12,1,-0.9666666666666667,0,60.0,5878414,1.03285,0.0,1,-0.9666666666666667,6,15.453885000000001,SAT,,7.275,
25,12,1,-0.9666666666666667,0,60.0,7463071,1.0551,0.0,1,-0.9666666666666667,6,16.508985000000003,SAT,,7.39,
26,12,1,-0.9666666666666667,0,60.0,4879484,1.03995,0.0,1,-0.9666666666666667,6,17.548935000000004,SAT,,7.411,
27,12,1,-0.9333333333333333,0,60.0,5270775,1.04314,0.0,1,-0.9333333333333333,6,18.592075000000005,SAT,,7.423,
28,12,1,-0.9333333333333333,0,60.0,1061282,1.04562,0.0,1,-0.9333333333333333,6,19.637695000000004,SAT,,7.407,
29,12,1,-0.9333333333333333,0,60.0,12348508,1.04753,0.0,1,-0.9333333333333333,6,20.685225000000003,SAT,,7.51,
30,1,1,-0.9666666666666667,0,60.0,4937403,1.0103,0.0,1,-0.9666666666666667,6,21.695525000000004,SAT,,7.417,
31,13,1,1.0E9,0,60.0,12348508,0.0,0.0,-1,1.0E9,6,21.695525000000004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.43,
32,1,1,-0.9666666666666667,0,60.0,12645757,1.04927,0.0,1,-0.9666666666666667,7,22.744795000000003,SAT,,7.396,
33,14,1,1.0E9,0,60.0,1399991,0.0,0.0,-1,1.0E9,7,22.744795000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.578,
34,1,1,-0.9333333333333333,0,60.0,5505841,1.03231,0.0,1,-0.9333333333333333,7,23.777105000000002,SAT,,7.486,
35,15,1,1.0E9,0,60.0,4879484,0.0,0.0,-1,1.0E9,7,23.777105000000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.678,
36,1,1,-0.9666666666666667,0,60.0,2783606,1.03809,0.0,1,-0.9666666666666667,8,24.815195000000003,SAT,,7.562,
37,16,1,-0.9666666666666667,0,60.0,2783606,1.00489,0.0,1,-0.9666666666666667,8,25.820085000000002,SAT,,7.436,
38,16,1,-0.9333333333333333,0,60.0,9627338,0.999711,0.0,1,-0.9333333333333333,8,26.819796000000004,SAT,,7.321,
39,16,1,-1.0,0,60.0,3317383,0.961345,0.0,1,-1.0,8,27.781141000000005,SAT,,7.338,
40,16,1,-0.9666666666666667,0,60.0,4879484,0.961993,0.0,1,-0.9666666666666667,8,28.743134000000005,SAT,,7.206,
41,16,1,-0.9333333333333333,0,60.0,281429,0.96432,0.0,1,-0.9333333333333333,8,29.707454000000006,SAT,,7.206,
42,16,1,-0.9333333333333333,0,60.0,12645757,0.850143,0.0,1,-0.9333333333333333,8,30.557597000000005,SAT,,7.016,
43,16,1,-0.9666666666666667,0,60.0,5270775,0.962254,0.0,1,-0.9666666666666667,8,31.519851000000006,SAT,,7.167,
44,1,1,-0.9666666666666667,0,60.0,14310129,0.968915,0.0,1,-0.9666666666666667,8,32.488766000000005,SAT,,7.29,
45,17,1,1.0E9,0,60.0,957168,0.0,0.0,-1,1.0E9,8,32.488766000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.279,
46,1,1,-0.9666666666666667,0,60.0,11529247,0.97538,0.0,1,-0.9666666666666667,9,33.46414600000001,SAT,,7.757,
47,18,1,1.0E9,0,60.0,9480515,0.0,0.0,-1,1.0E9,9,33.46414600000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.237,
48,1,1,-0.9666666666666667,0,60.0,3245622,0.976507,0.0,1,-0.9666666666666667,9,34.440653000000005,SAT,,7.132,
49,19,1,1.0E9,0,60.0,1399991,0.0,0.0,-1,1.0E9,9,34.440653000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.229,
50,1,1,-1.0,0,60.0,8472472,0.951991,0.0,1,-1.0,10,35.392644000000004,SAT,,7.096,
51,20,1,1.0E9,0,60.0,4937403,0.0,0.0,-1,1.0E9,10,35.392644000000004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.207,
52,1,1,-0.9666666666666667,0,60.0,13086944,0.953242,0.0,1,-0.9666666666666667,10,36.34588600000001,SAT,,7.096,
53,21,1,1.0E9,0,60.0,1061282,0.0,0.0,-1,1.0E9,10,36.34588600000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.228,
54,1,1,-0.9666666666666667,0,60.0,10951345,0.949587,0.0,1,-0.9666666666666667,11,37.29547300000001,SAT,,7.108,
55,22,1,-0.9666666666666667,0,60.0,11529247,0.941931,0.0,1,-0.9666666666666667,11,38.237404000000005,SAT,,7.109,
56,22,1,-1.0,0,60.0,8472472,0.929335,0.0,1,-1.0,11,39.16673900000001,SAT,,7.118,
57,22,1,-1.0,0,60.0,5878414,0.924387,0.0,1,-1.0,11,40.09112600000001,SAT,,7.078,
58,22,1,-0.9666666666666667,0,60.0,13086944,0.920772,0.0,1,-0.9666666666666667,11,41.01189800000001,SAT,,7.063,
59,22,1,-0.9666666666666667,0,60.0,9627338,0.924302,0.0,1,-0.9666666666666667,11,41.93620000000001,SAT,,7.019,
60,22,1,-1.0,0,60.0,3317383,0.927033,0.0,1,-1.0,11,42.86323300000001,SAT,,7.062,
61,22,1,-0.9666666666666667,0,60.0,1399991,0.917497,0.0,1,-0.9666666666666667,11,43.780730000000005,SAT,,7.09,
62,22,1,-1.0,0,60.0,9480515,0.912727,0.0,1,-1.0,11,44.693457,SAT,,7.071,
63,22,1,-0.9666666666666667,0,60.0,4879484,0.926173,0.0,1,-0.9666666666666667,11,45.61963,SAT,,7.111,
64,22,1,-0.9666666666666667,0,60.0,12645757,0.92279,0.0,1,-0.9666666666666667,11,46.54242,SAT,,7.062,
65,22,1,-0.8,0,60.0,957168,0.910294,0.0,1,-0.8,11,47.452714,SAT,,7.052,
66,22,1,-0.9333333333333333,0,60.0,12348508,0.914355,0.0,1,-0.9333333333333333,11,48.367069,SAT,,7.056,
67,22,1,-0.9666666666666667,0,60.0,10951345,0.900833,0.0,1,-0.9666666666666667,11,49.267902,SAT,,7.05,
68,22,1,-0.9666666666666667,0,60.0,3245622,0.887976,0.0,1,-0.9666666666666667,11,50.155878,SAT,,7.053,
69,22,1,-0.9666666666666667,0,60.0,4937403,0.81397,0.0,1,-0.9666666666666667,11,50.969848,SAT,,6.829,
70,1,1,-0.9666666666666667,0,60.0,2509379,0.804323,0.0,1,-0.9666666666666667,11,51.774170999999996,SAT,,6.837,
71,23,1,1.0E9,0,60.0,12645757,0.0,0.0,-1,1.0E9,11,51.774170999999996,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.997,
72,1,1,-0.9333333333333333,0,60.0,13296796,0.83388,0.0,1,-0.9333333333333333,12,52.608050999999996,SAT,,6.84,
73,24,1,1.0E9,0,60.0,2783606,0.0,0.0,-1,1.0E9,12,52.608050999999996,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.017,
74,1,1,-0.9666666666666667,0,60.0,14555435,0.847105,0.0,1,-0.9666666666666667,12,53.455155999999995,SAT,,6.959,
75,25,1,1.0E9,0,60.0,12348508,0.0,0.0,-1,1.0E9,12,53.455155999999995,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.047,
76,1,1,-0.9333333333333333,0,60.0,15452371,0.857689,0.0,1,-0.9333333333333333,13,54.312844999999996,SAT,,7.018,
77,26,1,-0.2,0,60.0,281429,0.892301,0.0,1,-0.2,13,55.205146,SAT,,7.038,
78,1,1,-0.9666666666666667,0,60.0,7381601,0.880839,0.0,1,-0.9666666666666667,13,56.085985,SAT,,7.034,
79,27,1,1.0E9,0,60.0,9627338,0.0,0.0,-1,1.0E9,13,56.085985,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.031,
80,1,1,-0.9666666666666667,0,60.0,13305896,0.822413,0.0,1,-0.9666666666666667,14,56.908398,SAT,,7.605,
81,28,1,1.0E9,0,60.0,13086944,0.0,0.0,-1,1.0E9,14,56.908398,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.004,
