Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
19,9,1,1.0E9,0,60.0,3996243,0.0,0.0,-1,1.0E9,4,11.868245,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.182,
20,1,1,-0.9,0,60.0,5352979,0.963456,0.0,1,-0.9,5,12.831701,SAT,,7.291,
21,10,1,1.0E9,0,60.0,16100680,0.0,0.0,-1,1.0E9,5,12.831701,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.223,
22,1,1,-1.0,0,60.0,13828050,1.00708,0.0,1,-1.0,5,13.838781,SAT,,7.253,
23,11,1,1.0E9,0,60.0,15497336,0.0,0.0,-1,1.0E9,5,13.838781,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.323,
24,1,1,-0.9333333333333333,0,60.0,861914,0.969447,0.0,1,-0.9333333333333333,6,14.808228000000002,SAT,,7.131,
25,12,1,-0.8666666666666667,0,60.0,720764,0.977189,0.0,1,-0.8666666666666667,6,15.785417,SAT,,7.282,
26,1,1,-0.8666666666666667,0,60.0,12982763,0.996736,0.0,1,-0.8666666666666667,6,16.782153,SAT,,7.284,
27,13,1,1.0E9,0,60.0,12982763,0.0,0.0,-1,1.0E9,6,16.782153,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.236,
28,1,1,-0.9666666666666667,0,60.0,7193204,0.95794,0.0,1,-0.9666666666666667,7,17.740093,SAT,,7.105,
29,14,1,1.0E9,0,60.0,4816591,0.0,0.0,-1,1.0E9,7,17.740093,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.211,
30,1,1,-0.9666666666666667,0,60.0,10084373,0.962648,0.0,1,-0.9666666666666667,7,18.702741000000003,SAT,,7.091,
31,15,1,1.0E9,0,60.0,4816591,0.0,0.0,-1,1.0E9,7,18.702741000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.188,
32,1,1,-0.9666666666666667,0,60.0,13161788,0.961961,0.0,1,-0.9666666666666667,8,19.664702000000002,SAT,,7.215,
33,16,1,1.0E9,0,60.0,6265852,0.0,0.0,-1,1.0E9,8,19.664702000000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.196,
34,1,1,-1.0,0,60.0,13761694,0.966623,0.0,1,-1.0,8,20.631325,SAT,,7.11,
35,17,1,1.0E9,0,60.0,15497336,0.0,0.0,-1,1.0E9,8,20.631325,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.359,
36,1,1,-0.9666666666666667,0,60.0,1596832,0.967956,0.0,1,-0.9666666666666667,9,21.599281,SAT,,7.117,
37,18,1,-0.9333333333333333,0,60.0,2692551,0.984896,0.0,1,-0.9333333333333333,9,22.584177,SAT,,7.198,
38,1,1,-0.9666666666666667,0,60.0,13885180,0.959653,0.0,1,-0.9666666666666667,9,23.54383,SAT,,7.095,
39,19,1,1.0E9,0,60.0,2692551,0.0,0.0,-1,1.0E9,9,23.54383,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.207,
40,1,1,-0.9333333333333333,0,60.0,12657189,0.993168,0.0,1,-0.9333333333333333,10,24.536998,SAT,,7.233,
41,20,1,-0.9666666666666667,0,60.0,7193204,1.00371,0.0,1,-0.9666666666666667,10,25.540708000000002,SAT,,7.198,
42,20,1,-0.9333333333333333,0,60.0,12657189,0.997855,0.0,1,-0.9333333333333333,10,26.538563000000003,SAT,,7.201,
43,20,1,-0.9666666666666667,0,60.0,6265852,1.00194,0.0,1,-0.9666666666666667,10,27.540503000000005,SAT,,7.192,
44,20,1,-0.9333333333333333,0,60.0,7657558,0.991549,0.0,1,-0.9333333333333333,10,28.532052000000004,SAT,,7.103,
45,20,1,-1.0,0,60.0,3996243,1.00101,0.0,1,-1.0,10,29.533062000000005,SAT,,7.205,
46,20,1,-0.8666666666666667,0,60.0,12982763,1.00259,0.0,1,-0.8666666666666667,10,30.535652000000006,SAT,,7.216,
47,20,1,-0.9666666666666667,0,60.0,2701587,0.991194,0.0,1,-0.9666666666666667,10,31.526846000000006,SAT,,7.119,
48,1,1,-0.9,0,60.0,13979963,0.937772,0.0,1,-0.9,10,32.46461800000001,SAT,,7.079,
49,21,1,1.0E9,0,60.0,13885180,0.0,0.0,-1,1.0E9,10,32.46461800000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.205,
50,1,1,-0.9333333333333333,0,60.0,10054494,0.935008,0.0,1,-0.9333333333333333,11,33.39962600000001,SAT,,7.071,
51,22,1,-0.8333333333333334,0,60.0,15497336,0.979589,0.0,1,-0.8333333333333334,11,34.37921500000001,SAT,,7.09,
52,1,1,-0.8666666666666667,0,60.0,12721449,0.936312,0.0,1,-0.8666666666666667,11,35.31552700000001,SAT,,7.077,
53,23,1,1.0E9,0,60.0,7657558,0.0,0.0,-1,1.0E9,11,35.31552700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.167,
54,1,1,-1.0,0,60.0,7941797,0.942476,0.0,1,-1.0,12,36.25800300000001,SAT,,7.227,
55,24,1,1.0E9,0,60.0,2701587,0.0,0.0,-1,1.0E9,12,36.25800300000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.184,
56,1,1,-0.9666666666666667,0,60.0,8037295,0.941636,0.0,1,-0.9666666666666667,12,37.19963900000001,SAT,,7.11,
57,25,1,1.0E9,0,60.0,10084373,0.0,0.0,-1,1.0E9,12,37.19963900000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.178,
58,1,1,-1.0,0,60.0,3651897,0.935124,0.0,1,-1.0,13,38.134763000000014,SAT,,7.124,
59,26,1,1.0E9,0,60.0,3651897,0.0,0.0,-1,1.0E9,13,38.134763000000014,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.194,
60,1,1,-0.9666666666666667,0,60.0,1718956,0.941659,0.0,1,-0.9666666666666667,13,39.076422000000015,SAT,,7.097,
61,27,1,-0.23333333333333334,0,60.0,13979963,1.12005,0.0,1,-0.23333333333333334,13,40.196472000000014,SAT,,7.321,
62,1,1,-0.9,0,60.0,16497548,0.92492,0.0,1,-0.9,14,41.121392000000014,SAT,,7.052,
63,28,1,1.0E9,0,60.0,720764,0.0,0.0,-1,1.0E9,14,41.121392000000014,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.167,
64,1,1,-0.9333333333333333,0,60.0,16379458,0.930146,0.0,1,-0.9333333333333333,14,42.051538000000015,SAT,,7.044,
65,29,1,1.0E9,0,60.0,3651897,0.0,0.0,-1,1.0E9,14,42.051538000000015,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.185,
66,1,1,-0.9333333333333333,0,60.0,8562076,0.89232,0.0,1,-0.9333333333333333,15,42.94385800000001,SAT,,8.258,
67,30,1,1.0E9,0,60.0,720764,0.0,0.0,-1,1.0E9,15,42.94385800000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.054,
68,1,1,-0.9666666666666667,0,60.0,2689256,0.904055,0.0,1,-0.9666666666666667,15,43.84791300000001,SAT,,7.07,
69,31,1,1.0E9,0,60.0,16100680,0.0,0.0,-1,1.0E9,15,43.84791300000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.05,
70,1,1,-0.9666666666666667,0,60.0,2761934,0.890506,0.0,1,-0.9666666666666667,16,44.738419000000015,SAT,,8.287,
71,32,1,-0.9333333333333333,0,60.0,6265852,0.890131,0.0,1,-0.9333333333333333,16,45.62855000000001,SAT,,7.013,
72,1,1,-0.9666666666666667,0,60.0,1286965,0.894296,0.0,1,-0.9666666666666667,16,46.52284600000001,SAT,,7.043,
73,33,1,-0.3,0,60.0,3651897,0.83613,0.0,1,-0.3,16,47.358976000000006,SAT,,6.917,
74,1,1,-0.9666666666666667,0,60.0,8341400,0.905588,0.0,1,-0.9666666666666667,17,48.26456400000001,SAT,,8.313,
75,34,1,1.0E9,0,60.0,6265852,0.0,0.0,-1,1.0E9,17,48.26456400000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.025,
76,1,1,-0.9666666666666667,0,60.0,10214528,0.885862,0.0,1,-0.9666666666666667,17,49.15042600000001,SAT,,7.045,
77,35,1,1.0E9,0,60.0,12721449,0.0,0.0,-1,1.0E9,17,49.15042600000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.054,
78,1,1,-1.0,0,60.0,12603749,0.870618,0.0,1,-1.0,18,50.02104400000001,SAT,,7.892,
79,36,1,-0.9,0,60.0,15497336,0.871944,0.0,1,-0.9,18,50.89298800000001,SAT,,7.054,
80,1,1,-0.9666666666666667,0,60.0,5388768,0.880883,0.0,1,-0.9666666666666667,18,51.77387100000001,SAT,,7.04,
81,37,1,1.0E9,0,60.0,7941797,0.0,0.0,-1,1.0E9,18,51.77387100000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.047,
82,1,1,-1.0,0,60.0,8670120,0.878196,0.0,1,-1.0,19,52.65206700000001,SAT,,7.539,
